"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.30316528105524e-59,1.19193100535286,0.527,0.054,5.00777227059841e-55,"Neurons","CENPN"
2.51121574495112e-59,0.945206883763446,0.797,0.11,5.46013639424721e-55,"Neurons","ZNF12"
2.64432396989526e-59,0.405081013654598,1,0.186,5.74955360774327e-55,"Neurons","ANXA1"
3.18591901039868e-59,1.01048331931647,0.878,0.129,6.92714370430985e-55,"Neurons","SCAF1"
3.34618663059847e-59,1.20222971258844,0.622,0.073,7.27561359091025e-55,"Neurons","HK2"
3.40186718163972e-59,0.90996708369027,0.635,0.075,7.39667981303925e-55,"Neurons","DIS3L"
3.58445816248216e-59,1.19214781083595,0.473,0.045,7.79368738268496e-55,"Neurons","GORAB"
3.61092189687921e-59,2.48296543121164,1,0.281,7.85122748038446e-55,"Neurons","HM13"
3.71066411282525e-59,0.790110071309764,0.743,0.098,8.06809698051594e-55,"Neurons","MAVS"
3.88564329761684e-59,0.76445686354364,0.73,0.095,8.44855422200829e-55,"Neurons","CAPRIN2"
3.93849925028609e-59,2.10715935027566,0.932,0.167,8.56347891989705e-55,"Neurons","APEH"
4.1479268465226e-59,0.844243245926725,0.581,0.065,9.01883734239409e-55,"Neurons","NUP85"
4.66276616269607e-59,1.24428417208729,0.946,0.149,1.01382524675501e-54,"Neurons","KDSR"
4.9650444087791e-59,1.3822633435074,0.378,0.03,1.07954960580084e-54,"Neurons","AURKA"
4.9840996455663e-59,2.79956240330502,0.986,0.247,1.08369278593548e-54,"Neurons","BHLHE40"
5.05878005831351e-59,3.49878303517395,1,0.417,1.09993054807911e-54,"Neurons","P4HB"
5.23330968188434e-59,1.56306499129056,0.919,0.147,1.13787852413211e-54,"Neurons","ZSWIM7"
5.57116555081755e-59,2.05030919250823,0.973,0.183,1.21133852571426e-54,"Neurons","POLR2I"
5.58905054744743e-59,2.23940909537469,0.257,0.014,1.21522726053149e-54,"Neurons","FCRLB"
5.99101244618428e-59,1.17827370613235,0.459,0.043,1.30262583617385e-54,"Neurons","GATB"
6.2728228538263e-59,1.13500555357788,0.5,0.05,1.36389987310745e-54,"Neurons","SNHG11"
6.7585437074084e-59,1.79020119651278,0.27,0.016,1.46951015830181e-54,"Neurons","SLC38A7"
7.56184464394377e-59,1.25876461624275,0.824,0.118,1.64417188093269e-54,"Neurons","MTHFD1"
8.46363451920211e-59,2.44849002202174,1,0.296,1.84024805351011e-54,"Neurons","PHB"
8.48759796132643e-59,0.902550088761474,0.514,0.052,1.84545842473121e-54,"Neurons","RABL3"
8.56854700672368e-59,0.884489534172104,0.703,0.09,1.86305917567193e-54,"Neurons","FBXL4"
8.71053344698455e-59,0.657786146924651,0.703,0.09,1.89393128737785e-54,"Neurons","PRR14L"
8.80806562683784e-59,0.795690265137422,0.851,0.123,1.91513770924335e-54,"Neurons","ZNF654"
9.53829020886912e-59,2.47989308122334,1,0.324,2.07391044011441e-54,"Neurons","PSMB6"
9.54182446821184e-59,2.05188387354929,0.986,0.187,2.0746788941233e-54,"Neurons","PSMC3"
9.89740870390002e-59,0.700166974275715,0.703,0.089,2.15199357448898e-54,"Neurons","NUDCD1"
1.03157628191401e-58,0.888345224564812,0.703,0.09,2.24295630976564e-54,"Neurons","DUSP3"
1.19913433491921e-58,1.23754073901201,0.676,0.085,2.60727778441484e-54,"Neurons","ARHGAP31"
1.28643451333092e-58,2.79810451123717,0.986,0.304,2.79709456233543e-54,"Neurons","MPG"
1.33674283172653e-58,1.34344098930417,0.405,0.034,2.90647993902299e-54,"Neurons","SYNJ1"
1.41117324927243e-58,1.15484681509286,0.784,0.11,3.06831399589305e-54,"Neurons","CCDC14"
1.41991871246829e-58,0.950248307590362,0.527,0.055,3.08732925651979e-54,"Neurons","KBTBD3"
1.43983149876673e-58,2.24907074031051,0.986,0.219,3.13062562776849e-54,"Neurons","MRPS34"
1.52922446017116e-58,0.754395375433249,0.581,0.065,3.32499274375016e-54,"Neurons","TMEM42"
1.59241410464711e-58,1.50446270900275,0.486,0.048,3.46238598773422e-54,"Neurons","MIS18A"
1.62714684629604e-58,1.4733387544743,0.865,0.13,3.53790538790147e-54,"Neurons","C20orf27"
1.66901671742771e-58,1.06071109407357,0.5,0.05,3.62894304870306e-54,"Neurons","AARS2"
1.78584244879178e-58,0.69021321379916,0.743,0.099,3.88295723640798e-54,"Neurons","RIMKLB"
2.0864302410628e-58,0.917518374188416,0.703,0.09,4.53652527314284e-54,"Neurons","DDX55"
2.11024198173374e-58,1.5937142661644,0.973,0.164,4.58829914088366e-54,"Neurons","PBDC1"
2.1214709659563e-58,1.40831128278153,0.351,0.026,4.61271432127879e-54,"Neurons","TMEM229B"
2.14153345240176e-58,0.886619752304729,0.73,0.096,4.65633618555715e-54,"Neurons","AHCYL2"
2.14996066500341e-58,0.949005887768281,0.581,0.065,4.67465947391691e-54,"Neurons","CLUH"
2.32445468368159e-58,1.0038135311704,0.486,0.048,5.05406181872888e-54,"Neurons","KCNH8"
2.43197116818028e-58,1.91021663491813,0.959,0.171,5.28783491097438e-54,"Neurons","ITPR3"
2.46497499488104e-58,1.90781869742102,0.959,0.17,5.35959513136984e-54,"Neurons","GANAB"
2.56264928428408e-58,1.33479732652487,0.851,0.126,5.57196833881887e-54,"Neurons","KLHDC3"
2.73733942036461e-58,1.31405445955157,0.851,0.127,5.95179710169877e-54,"Neurons","ACSL4"
3.05253480460512e-58,1.06794664985155,0.459,0.043,6.63712642565292e-54,"Neurons","ST6GALNAC3"
3.08562771525735e-58,0.325633253678641,0.608,0.071,6.70908034128405e-54,"Neurons","NMB"
3.12628447634989e-58,0.851996544541681,0.5,0.05,6.79748033692756e-54,"Neurons","ICK"
3.21172974562639e-58,0.870221251599869,0.649,0.079,6.98326398591545e-54,"Neurons","TMEM192"
3.3473172115631e-58,1.71305045612625,0.959,0.165,7.27807181310165e-54,"Neurons","FRMD8"
3.58056609928342e-58,2.25140770466647,1,0.242,7.78522486967193e-54,"Neurons","LMAN1"
3.67377981696781e-58,2.28450312207,1,0.292,7.98789945603311e-54,"Neurons","EMC10"
3.76502403293134e-58,1.06037899685131,0.703,0.091,8.18629175480261e-54,"Neurons","INSIG2"
3.86969489352562e-58,1.8342974287888,0.973,0.172,8.41387760699275e-54,"Neurons","HAGH"
4.06909311744734e-58,0.677584128528563,0.703,0.09,8.84742916526574e-54,"Neurons","LRRC8C"
4.43938376059354e-58,1.21908800808433,0.878,0.132,9.65255211065854e-54,"Neurons","PSMC2"
4.86128402509789e-58,0.901299002466038,0.486,0.048,1.05698898557703e-53,"Neurons","DUSP18"
5.34085145736516e-58,1.18517472986574,0.743,0.101,1.16126133237491e-53,"Neurons","AFDN"
5.77739650203123e-58,1.18932457826393,0.865,0.13,1.25617932143665e-53,"Neurons","DHX16"
5.87129699155437e-58,1.12557290637793,0.73,0.097,1.27659610487367e-53,"Neurons","DPAGT1"
6.0810999761833e-58,0.945170460451057,0.743,0.1,1.32221356782153e-53,"Neurons","GAR1"
6.2189955620978e-58,1.34719253271533,1,0.187,1.35219620506692e-53,"Neurons","ITM2C"
6.35478982403417e-58,0.828198825729451,0.541,0.058,1.38172195143975e-53,"Neurons","ARSK"
6.44275799910046e-58,0.70897465519526,0.676,0.085,1.40084887174441e-53,"Neurons","NKAPD1"
6.57164506329933e-58,1.66053928022118,0.257,0.014,1.42887278611317e-53,"Neurons","SERAC1"
6.86020942802304e-58,0.88832639676856,0.446,0.041,1.49161533593505e-53,"Neurons","ZNF780A"
7.20668773848889e-58,2.37531645710347,0.986,0.214,1.56695011497964e-53,"Neurons","PYCARD"
7.58769737082649e-58,1.01131272340032,0.73,0.098,1.6497930393388e-53,"Neurons","ATF7"
7.82670543494333e-58,0.904362298364558,0.757,0.103,1.70176056271973e-53,"Neurons","WASHC5"
8.19093688300223e-58,1.1287289522252,0.689,0.089,1.78095540647117e-53,"Neurons","METTL3"
8.81132088434853e-58,1.13384446881225,0.514,0.053,1.9158454998839e-53,"Neurons","STK11IP"
8.98335646666623e-58,1.34843702897759,0.703,0.093,1.95325119654724e-53,"Neurons","DYRK4"
9.49533234332388e-58,1.96053468925637,0.973,0.182,2.06457011140891e-53,"Neurons","CRELD2"
9.51664971266398e-58,0.807944350918516,0.851,0.124,2.06920514702453e-53,"Neurons","KMT5A"
1.0342286207833e-57,1.74428747117765,0.311,0.021,2.24872329016913e-53,"Neurons","TPX2"
1.10619525724349e-57,0.82972975598202,0.595,0.069,2.40520034782453e-53,"Neurons","METTL22"
1.20340633403235e-57,0.967123868032992,0.892,0.137,2.61656639208654e-53,"Neurons","THEM4"
1.24393161060033e-57,0.968592345187511,0.514,0.053,2.7046805009283e-53,"Neurons","FADD"
1.24462153351285e-57,2.44476515288314,1,0.284,2.70618060031698e-53,"Neurons","HEXA"
1.28326119138807e-57,1.39801286901295,0.932,0.149,2.79019480843509e-53,"Neurons","CRLS1"
1.2968385695082e-57,0.889772041248304,0.797,0.113,2.81971610168168e-53,"Neurons","MYO9A"
1.31012609761559e-57,1.42468927533547,0.392,0.033,2.84860717404558e-53,"Neurons","EFCAB11"
1.47382821450839e-57,2.13445423810478,0.946,0.182,3.20454468680559e-53,"Neurons","PACSIN2"
1.57759877976523e-57,0.827135412979275,0.622,0.074,3.43017302684354e-53,"Neurons","ABL1"
1.58594803684687e-57,1.04388282240601,0.77,0.107,3.44832681651615e-53,"Neurons","GFM1"
1.66728490298208e-57,2.81145783177835,1,0.416,3.62517756455394e-53,"Neurons","RAC1"
1.68700594399527e-57,1.16782374209571,0.527,0.056,3.66805702402892e-53,"Neurons","TAB1"
1.75150784353165e-57,0.881117516725701,0.541,0.058,3.80830350419087e-53,"Neurons","SLC30A6"
1.75220302255598e-57,0.878729776972651,0.649,0.08,3.80981503194348e-53,"Neurons","APPL2"
1.78861114976812e-57,1.44604298495553,0.851,0.129,3.88897722294082e-53,"Neurons","PAICS"
1.82462329869914e-57,2.29711658569387,1,0.266,3.96727843836155e-53,"Neurons","MRPL51"
1.90611822976431e-57,2.12512383110848,1,0.217,4.14447286697653e-53,"Neurons","GPAA1"
1.93319811300524e-57,0.964626367246699,0.73,0.098,4.2033526571073e-53,"Neurons","SFMBT1"
2.01868621252561e-57,1.15945134898101,0.865,0.131,4.38922943189443e-53,"Neurons","GFPT1"
2.05422141723674e-57,1.0054072609558,0.419,0.037,4.46649362749784e-53,"Neurons","C1orf159"
2.15900932672159e-57,0.836922027629692,0.703,0.092,4.69433397909076e-53,"Neurons","SGSM2"
2.19705884488159e-57,1.17548916825232,0.851,0.126,4.77706504642603e-53,"Neurons","TRIAP1"
2.30904094351626e-57,1.34979404311819,0.905,0.144,5.02054772348741e-53,"Neurons","LMO4"
2.35778004650527e-57,0.925877969624159,0.527,0.056,5.12652115511642e-53,"Neurons","RNF170"
2.38342215010508e-57,7.0609223190744,1,0.468,5.18227478097347e-53,"Neurons","S100A6"
2.48580676569669e-57,1.01711648115015,0.541,0.059,5.40488965065431e-53,"Neurons","RFT1"
2.49844739449055e-57,1.62218363409101,0.946,0.16,5.43237416984081e-53,"Neurons","ZCRB1"
2.67568577925344e-57,1.28678537033728,0.5,0.051,5.81774358983075e-53,"Neurons","VASN"
2.74831450757872e-57,1.02409705611315,0.392,0.033,5.97566023382841e-53,"Neurons","ZNF623"
2.88621564515875e-57,1.25797198600983,0.892,0.138,6.27549867726868e-53,"Neurons","C12orf49"
3.08911779474129e-57,1.20164238757769,0.784,0.112,6.71666882110599e-53,"Neurons","SPATA13"
3.44830238352578e-57,1.1219534222823,0.595,0.069,7.49764387250011e-53,"Neurons","ANAPC7"
3.85858156677016e-57,0.828483638983917,0.784,0.11,8.38971390062836e-53,"Neurons","PNPLA6"
3.96835093241701e-57,2.22006116242267,1,0.232,8.62838543235431e-53,"Neurons","CHMP2A"
3.99675068307889e-57,1.63135538863769,0.946,0.159,8.69013501021842e-53,"Neurons","TOMM40"
4.20153539973132e-57,0.937537127391174,0.527,0.056,9.13539841963581e-53,"Neurons","ARMC5"
4.90039749123987e-57,0.944974053422029,0.527,0.056,1.06549342652028e-52,"Neurons","PGM3"
5.06502375634105e-57,1.0061886823872,0.811,0.117,1.10128811534123e-52,"Neurons","WDFY1"
5.43335222359781e-57,2.81967544119314,0.986,0.303,1.18137377397687e-52,"Neurons","CAPG"
5.48094099006273e-57,0.977658255192756,0.581,0.067,1.19172099946934e-52,"Neurons","FAM98B"
5.48414162979677e-57,1.08297755197634,0.514,0.054,1.19241691456671e-52,"Neurons","TTLL12"
5.56186472878973e-57,0.970165487284832,0.851,0.126,1.20931624798075e-52,"Neurons","DHRSX"
5.56752529424928e-57,0.768649438947758,0.662,0.083,1.21054702472862e-52,"Neurons","MLLT1"
5.90476659976762e-57,0.816377700072767,0.662,0.083,1.28387340178747e-52,"Neurons","PJA1"
6.51022250566866e-57,0.835768346788415,0.649,0.081,1.41551767940754e-52,"Neurons","NDUFAF6"
6.6554019070595e-57,0.945073706382871,0.378,0.031,1.44708403665195e-52,"Neurons","ARMC7"
6.89024279303941e-57,0.958652209825771,0.77,0.108,1.49814549049056e-52,"Neurons","ZNF280D"
6.92511930200609e-57,1.50363256298922,0.824,0.124,1.50572868983518e-52,"Neurons","COASY"
7.27552514647452e-57,1.29472086776112,0.486,0.049,1.58191743259796e-52,"Neurons","UCK2"
7.40283095014183e-57,0.847049927163454,0.608,0.072,1.60959753348934e-52,"Neurons","MTHFD2L"
7.91224641546287e-57,1.91642493770072,1,0.191,1.72035973811409e-52,"Neurons","UQCC2"
8.01070573416302e-57,0.955909031492195,0.892,0.136,1.74176774777906e-52,"Neurons","VPS37A"
8.09325810342537e-57,0.860312012516875,0.77,0.107,1.75971710942778e-52,"Neurons","C12orf76"
8.68878362557151e-57,1.2206079803227,0.892,0.139,1.88920222370801e-52,"Neurons","SRPRB"
8.9280857460264e-57,1.11991991489324,0.919,0.144,1.94123368375852e-52,"Neurons","TMEM106B"
9.22544490771703e-57,1.24370114600013,0.419,0.037,2.00588848628491e-52,"Neurons","WDR19"
9.81985153101451e-57,0.86428748396513,0.473,0.046,2.13513031838848e-52,"Neurons","METTL25"
1.00216676681959e-56,0.961390622132355,0.892,0.136,2.17901120109583e-52,"Neurons","DVL3"
1.16313675859253e-56,1.20176172791409,0.824,0.122,2.52900825420773e-52,"Neurons","MCRS1"
1.26667214447202e-56,0.758258264646542,0.392,0.033,2.75412524372552e-52,"Neurons","AL118558.3"
1.30954820080826e-56,0.978051251954471,0.514,0.054,2.8473506530174e-52,"Neurons","TCAIM"
1.32089218168985e-56,0.886890788852859,0.703,0.093,2.87201587064825e-52,"Neurons","NOL12"
1.52793856143824e-56,0.949066810379729,0.838,0.124,3.32219681413516e-52,"Neurons","WDR34"
1.64298099050849e-56,0.825998955126293,0.608,0.072,3.5723335676626e-52,"Neurons","ANAPC10"
1.65240590675111e-56,0.919712977093976,0.432,0.04,3.59282616304894e-52,"Neurons","TUBGCP5"
1.97928363869832e-56,1.17092813894165,0.892,0.139,4.30355641562176e-52,"Neurons","TIMM9"
1.98780601475489e-56,1.42272015204702,0.392,0.033,4.32208661788155e-52,"Neurons","ZMYM1"
2.03870653147799e-56,1.94735489931876,0.284,0.018,4.43275961139259e-52,"Neurons","TONSL"
2.14418372389807e-56,1.0717524206076,0.446,0.042,4.66209867087156e-52,"Neurons","SHB"
2.31084411572617e-56,1.05140398353638,0.703,0.093,5.02446836082341e-52,"Neurons","ANKRD40"
2.35267108103913e-56,2.87372911717374,1,0.376,5.11541273150337e-52,"Neurons","NPC2"
2.48909577251709e-56,1.08091282960848,0.878,0.135,5.41204093818392e-52,"Neurons","PELP1"
2.88271349583457e-56,0.772101874336559,0.662,0.084,6.26788395399311e-52,"Neurons","NOL10"
2.94443806230523e-56,1.04736273227217,0.824,0.121,6.40209167887027e-52,"Neurons","AAGAB"
2.99268861267661e-56,1.05334825895836,0.581,0.067,6.50700285054275e-52,"Neurons","CYP4V2"
3.03573061678093e-56,0.820068966666092,0.581,0.067,6.60058908006677e-52,"Neurons","PDHX"
3.15743110097041e-56,0.849237939978983,0.811,0.117,6.86520244283995e-52,"Neurons","UBE2W"
3.22380962626932e-56,0.995764732803462,0.811,0.118,7.00952927039739e-52,"Neurons","MALSU1"
3.26893362685046e-56,0.889238443500008,0.797,0.114,7.10764238486097e-52,"Neurons","MARK4"
3.48113522528755e-56,0.68759243550021,0.635,0.078,7.56903232034273e-52,"Neurons","SENP3"
3.72272225011086e-56,1.11946592603156,0.432,0.04,8.09431498841605e-52,"Neurons","CENPQ"
3.82840292510373e-56,1.21163212054982,0.878,0.137,8.32409648005304e-52,"Neurons","POP4"
3.9774150360702e-56,0.78667108756034,0.568,0.065,8.64809351292745e-52,"Neurons","AHDC1"
4.04463226151333e-56,1.00009108469186,0.865,0.131,8.79424392620844e-52,"Neurons","COMMD9"
4.47016380621393e-56,2.30020651350209,1,0.326,9.71947716385094e-52,"Neurons","SEC11A"
4.98175211805669e-56,0.926019117602562,0.73,0.1,1.08318236302907e-51,"Neurons","NOM1"
5.08826672114421e-56,0.948937490516841,0.743,0.103,1.10634183317838e-51,"Neurons","KIF3B"
5.30396346720527e-56,2.34235374128011,1,0.272,1.15324077667444e-51,"Neurons","OSTC"
5.51314276745928e-56,0.734431293864922,0.581,0.068,1.19872263192867e-51,"Neurons","GYS1"
5.71875095352616e-56,1.58352597404389,0.959,0.164,1.24342801982519e-51,"Neurons","TPD52L2"
5.93190649825065e-56,0.842710102394126,0.622,0.076,1.28977442991464e-51,"Neurons","TMEM117"
6.0173013530745e-56,1.52191844649582,0.986,0.173,1.30834183319899e-51,"Neurons","DHX30"
6.09172929944224e-56,2.37704664770797,0.973,0.238,1.32452470157773e-51,"Neurons","GSTO1"
6.57631935786103e-56,0.996836533404606,0.824,0.122,1.42988911797972e-51,"Neurons","TMEM214"
6.92133551391164e-56,0.833671955406,0.568,0.065,1.50490598078981e-51,"Neurons","C18orf21"
7.3044364602185e-56,1.00763094715696,0.514,0.055,1.58820361954531e-51,"Neurons","PIGN"
7.5066928342983e-56,1.02388015942811,0.838,0.126,1.63218022296148e-51,"Neurons","CHSY1"
7.83923826082239e-56,1.37486537088932,0.865,0.137,1.70448557505061e-51,"Neurons","DAAM1"
9.09170237677447e-56,1.33897334586321,0.311,0.022,1.97680884778207e-51,"Neurons","PPP1R3B"
1.08710689750722e-55,0.662164179487013,0.622,0.076,2.36369652724995e-51,"Neurons","NR2C2AP"
1.09894256222883e-55,1.37020666539196,0.919,0.149,2.38943081305415e-51,"Neurons","SAMM50"
1.2301193741189e-55,2.55456424015121,0.986,0.34,2.67464855514672e-51,"Neurons","RHEB"
1.23858282229148e-55,0.875681721265708,0.73,0.1,2.69305063050837e-51,"Neurons","BRD8"
1.34597436784163e-55,0.994571388563686,0.878,0.136,2.92655206799806e-51,"Neurons","F11R"
1.36301015703165e-55,0.953737521058267,0.784,0.112,2.96359298443392e-51,"Neurons","PIGC"
1.57871418438842e-55,1.00062876092532,0.419,0.038,3.43259825111575e-51,"Neurons","RBM45"
1.59832932784377e-55,1.07412251017835,0.878,0.136,3.47524745753072e-51,"Neurons","KIF13B"
1.61679467394631e-55,1.06659459919821,0.662,0.085,3.51539665956145e-51,"Neurons","PDRG1"
1.61801757480858e-55,1.37071353499468,0.338,0.025,3.51805561290631e-51,"Neurons","ZNF181"
1.86965740254531e-55,0.861364128840507,0.649,0.082,4.06519609035426e-51,"Neurons","TGFBRAP1"
2.10092830089783e-55,0.952535670026724,0.486,0.05,4.56804840464214e-51,"Neurons","CHCHD4"
2.17129860612411e-55,1.92092856434765,0.986,0.19,4.72105455929566e-51,"Neurons","NDUFS3"
2.23507683780445e-55,1.47832751552571,0.311,0.022,4.85972756843822e-51,"Neurons","ARC"
2.23893187098443e-55,1.31866796439188,0.892,0.142,4.86810956708146e-51,"Neurons","LCMT1"
2.40633899658111e-55,1.3164652568439,0.77,0.111,5.23210288026631e-51,"Neurons","BCL2L12"
2.42789353353152e-55,1.6555499517266,0.27,0.017,5.27896890995759e-51,"Neurons","FBXL8"
2.68655733596578e-55,1.9088697876234,1,0.197,5.8413816155904e-51,"Neurons","MRPS18B"
3.3009181880291e-55,1.99619558985654,0.986,0.192,7.17718641623167e-51,"Neurons","LAMTOR2"
3.75104747618599e-55,0.648137300038649,0.892,0.137,8.15590252747119e-51,"Neurons","TFDP2"
3.77301758038819e-55,0.397793596016091,0.73,0.099,8.20367212503803e-51,"Neurons","LDLRAP1"
4.16580541339481e-55,0.72326390592844,0.676,0.088,9.05771071034433e-51,"Neurons","PYM1"
4.36702770634814e-55,1.16799450300191,0.878,0.139,9.49522834191275e-51,"Neurons","UBE2Q2"
4.3812855661037e-55,0.886388937775915,0.662,0.085,9.52622920637928e-51,"Neurons","GEMIN7"
4.4662644469307e-55,0.661011237921624,0.797,0.115,9.71099878696142e-51,"Neurons","RASSF7"
4.84795666730353e-55,3.05783223609002,1,0.4,1.05409121817181e-50,"Neurons","S100A10"
5.13388465098795e-55,0.659710613576049,0.608,0.074,1.11626053966431e-50,"Neurons","PUSL1"
5.27066694146941e-55,1.93048051788154,0.973,0.191,1.14600111308369e-50,"Neurons","ESYT1"
5.29003906097723e-55,1.12771028269534,0.878,0.137,1.15021319302828e-50,"Neurons","TCEA2"
5.29461926937332e-55,1.14320415910493,0.865,0.134,1.15120906773984e-50,"Neurons","IFT20"
5.75729298367497e-55,1.07124549515428,0.838,0.127,1.25180821344045e-50,"Neurons","NIPSNAP1"
6.04692170201763e-55,1.28343185081513,0.959,0.16,1.31478218566969e-50,"Neurons","HDDC2"
6.14186252780382e-55,0.914144007566414,0.838,0.126,1.33542516942038e-50,"Neurons","KIF22"
6.7520400594723e-55,0.841079967196588,0.581,0.069,1.46809607013106e-50,"Neurons","SPIN1"
6.78532444866473e-55,0.559955510422939,0.486,0.051,1.47533309487317e-50,"Neurons","CST7"
6.8374327315886e-55,0.74137749473853,0.554,0.063,1.48666299882931e-50,"Neurons","RPP25L"
6.95624597921624e-55,1.40415478891375,0.311,0.022,1.51249656326099e-50,"Neurons","FBXL18"
7.04253555050583e-55,0.951931670691291,0.824,0.123,1.53125850474648e-50,"Neurons","TMEM33"
7.50510305619066e-55,0.633337274218585,0.649,0.083,1.63183455750753e-50,"Neurons","TRMT61B"
7.77441043173131e-55,1.59334408502717,0.946,0.163,1.69039006017134e-50,"Neurons","MRPL37"
8.28481808333218e-55,1.15294027310277,0.824,0.125,1.80136799585892e-50,"Neurons","AGPAT2"
8.31453957976875e-55,1.46882577376725,0.986,0.172,1.80783034082912e-50,"Neurons","C12orf10"
9.19510752272491e-55,0.667991831029583,0.716,0.097,1.99929222866608e-50,"Neurons","CRYZL1"
9.2826113884851e-55,2.46373250888612,0.959,0.243,2.01831819419831e-50,"Neurons","CXXC5"
1.00985220566386e-54,1.26078030274853,0.811,0.121,2.19572165077493e-50,"Neurons","MCRIP2"
1.08501263911403e-54,1.38802434433643,0.946,0.158,2.35914298122564e-50,"Neurons","MAP3K13"
1.09965921997284e-54,0.814696295135168,0.662,0.086,2.39098904198694e-50,"Neurons","LENG1"
1.1049005809105e-54,1.12005639416473,0.405,0.036,2.4023853330737e-50,"Neurons","TMEM164"
1.14819380394651e-54,1.67928071842834,0.689,0.095,2.4965177879209e-50,"Neurons","GBP1"
1.22063831754247e-54,1.25649938113118,0.892,0.142,2.65403389383258e-50,"Neurons","SNAPIN"
1.2234454866953e-54,0.778812736100281,0.797,0.116,2.66013752172158e-50,"Neurons","LTV1"
1.27100636401497e-54,0.631561428997297,0.662,0.086,2.76354913727774e-50,"Neurons","PUS1"
1.38051122466109e-54,1.47269099559988,0.878,0.143,3.00164555578061e-50,"Neurons","CYB561D2"
1.43167754179463e-54,3.54397887667769,1,0.439,3.11289647912407e-50,"Neurons","LGALS1"
1.5010958758125e-54,1.57807891051036,1,0.182,3.26383276277912e-50,"Neurons","COA4"
1.52960514302673e-54,0.876634205170653,0.824,0.124,3.32582046248302e-50,"Neurons","BTBD7"
1.54257445339831e-54,0.567432088560066,0.486,0.05,3.35401963402395e-50,"Neurons","RHPN2"
1.56246994777804e-54,1.3215580982933,0.905,0.147,3.39727840745379e-50,"Neurons","DPM2"
1.62930407839311e-54,1.15274244399357,0.405,0.036,3.54259585765014e-50,"Neurons","SGPL1"
1.63414756433604e-54,1.38483555612873,0.878,0.141,3.55312704913586e-50,"Neurons","TMEM43"
1.72922393506465e-54,1.08119522551634,0.757,0.109,3.75985160201108e-50,"Neurons","SEC22C"
1.74620647988985e-54,0.935348875943518,0.581,0.069,3.7967767492245e-50,"Neurons","WDR4"
1.7803766229884e-54,0.956830938703538,0.541,0.061,3.87107289136368e-50,"Neurons","ZHX1"
1.88808053041888e-54,0.898318446683829,0.865,0.134,4.10525349728976e-50,"Neurons","SAMD1"
1.92985069037673e-54,1.06444989755743,0.419,0.039,4.19607435608612e-50,"Neurons","CRAMP1"
2.10820191911571e-54,0.913642333498848,0.635,0.081,4.5838634327333e-50,"Neurons","ANKRD27"
2.21042563292639e-54,0.884086869870488,0.73,0.101,4.80612845367186e-50,"Neurons","BCAR3"
2.47663972810316e-54,1.24914371119245,0.811,0.124,5.38495776081471e-50,"Neurons","AARS"
2.50712276384576e-54,1.36943369060936,0.932,0.155,5.45123702542984e-50,"Neurons","HINT2"
2.53759591836911e-54,0.808937906515286,0.851,0.13,5.51749480530995e-50,"Neurons","FKBP11"
2.57768363269491e-54,0.775189931402207,0.649,0.084,5.60465752256854e-50,"Neurons","RHOBTB2"
2.75337944882672e-54,1.01535221039283,0.432,0.041,5.98667293558394e-50,"Neurons","UBXN2B"
3.10002644945377e-54,1.07977897163399,0.73,0.102,6.74038750904733e-50,"Neurons","GTF2H3"
3.31608526390024e-54,1.98911411784867,1,0.209,7.2101641892983e-50,"Neurons","DDRGK1"
3.37320414178097e-54,1.20634672397293,0.486,0.051,7.33435776547436e-50,"Neurons","DNAJC14"
3.38470465957707e-54,5.07006230377257,1,0.551,7.35936334131842e-50,"Neurons","LY6E"
3.43307828935595e-54,0.95678582768953,0.514,0.056,7.46454212454663e-50,"Neurons","ST3GAL3"
3.46678494539865e-54,1.7347502973704,0.973,0.18,7.53783050678028e-50,"Neurons","ITGB1BP1"
3.62781894144739e-54,0.712737933617363,0.649,0.084,7.88796672438905e-50,"Neurons","MEGF9"
3.7722571929126e-54,1.65960386661711,0.311,0.022,8.20201881454987e-50,"Neurons","PCOLCE"
4.29321401885682e-54,2.3309243899293,1,0.353,9.33473524120039e-50,"Neurons","TMED9"
4.52430203505646e-54,1.43156914405776,0.892,0.149,9.83718991482325e-50,"Neurons","ERC1"
4.53665763704096e-54,0.795016027076551,0.784,0.114,9.86405470021817e-50,"Neurons","PHRF1"
4.58915890703319e-54,0.959798535977699,0.419,0.039,9.97820821156227e-50,"Neurons","EXOC6B"
4.7966068776296e-54,1.00545959153516,0.365,0.03,1.042926233403e-49,"Neurons","SMG8"
5.80672712525243e-54,0.929214062273235,0.635,0.081,1.26255667884364e-49,"Neurons","TBK1"
6.93582308827726e-54,1.30535240856519,0.851,0.136,1.50805601408413e-49,"Neurons","PTPA"
7.33099601374537e-54,0.928460774201731,0.568,0.067,1.59397846326866e-49,"Neurons","DYRK1B"
7.92722369279987e-54,1.02153573266084,0.459,0.046,1.72361624752547e-49,"Neurons","URB1"
8.39898485329565e-54,1.81479437138294,0.257,0.015,1.82619127665207e-49,"Neurons","CDCA2"
8.93689433622261e-54,0.780679463019286,0.608,0.076,1.94314893552488e-49,"Neurons","ING2"
9.27222987510919e-54,1.73300021875031,0.973,0.195,2.01606094174499e-49,"Neurons","CARD16"
1.00795518740498e-53,1.22234959922232,0.459,0.046,2.19159696397464e-49,"Neurons","KATNB1"
